image_name,image_path,cam_num,shift,ref_excelente,ref_bom,ref_ruim,ref_pessimo,pred_label,ev_label_1,ev_label_2,ev_label_3,ev_label_4,ev_label_5
IMG_2022-05-26_08-45-18-464.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_08-45-18-464.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_11-30-18-252.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_11-30-18-252.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_09-15-18-432.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_09-15-18-432.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_19-30-14-390.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_19-30-14-390.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_17-15-09-480.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_17-15-09-480.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_06-15-06-364.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_06-15-06-364.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_05-00-12-019.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_05-00-12-019.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_05-45-05-996.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_05-45-05-996.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_12-15-18-223.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_12-15-18-223.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_16-00-11-451.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_16-00-11-451.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_23-30-14-197.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_23-30-14-197.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_01-15-11-177.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_01-15-11-177.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_06-15-08-661.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_06-15-08-661.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_15-00-14-492.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_15-00-14-492.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_17-00-11-496.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_17-00-11-496.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_23-30-15-208.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_23-30-15-208.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-27_00-15-18-154.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-27_00-15-18-154.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_21-15-14-286.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_21-15-14-286.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_19-00-12-470.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_19-00-12-470.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_03-45-17-374.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_03-45-17-374.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_09-45-18-402.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_09-45-18-402.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_14-45-14-496.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_14-45-14-496.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_10-30-14-618.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_10-30-14-618.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_06-30-13-935.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_06-30-13-935.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_07-45-04-825.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_07-45-04-825.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_20-00-19-570.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_20-00-19-570.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_00-00-03-212.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_00-00-03-212.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_12-45-18-184.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_12-45-18-184.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_16-45-11-514.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_16-45-11-514.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-27_00-45-12-191.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-27_00-45-12-191.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_04-45-17-010.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-26_04-45-17-010.jpg,cam_137,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_09-45-14-661.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_09-45-14-661.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_07-15-09-845.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_07-15-09-845.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_13-00-08-641.jpg,./dataset_pecem_merged/cam_137/IMG_2022-05-25_13-00-08-641.jpg,cam_137,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam 077.3 - 07.10.2022 - 14h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 07.10.2022 - 14h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 - 12.10.2022 - 10h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 12.10.2022 - 10h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 - 12.10.2022 - 08h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 12.10.2022 - 08h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 - 06.10.2022 - 08h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 06.10.2022 - 08h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 - 06.10.2022 - 22h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 06.10.2022 - 22h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 07.10.2022 - 22h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 07.10.2022 - 22h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 05.10.2022 - 22h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 05.10.2022 - 22h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 11.10.2022 - 18h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 11.10.2022 - 18h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 07.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 07.10.2022 - 04h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 11.10.2022 - 00h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 11.10.2022 - 00h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 06.10.2022 - 18h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 06.10.2022 - 18h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Camera 077.3 - 08.10.2022 - 10h.jpg,./dataset_pecem_merged/cam_77_3/Camera 077.3 - 08.10.2022 - 10h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Camera 077.3 - 08.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_77_3/Camera 077.3 - 08.10.2022 - 04h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 09.10.2022 - 06h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 09.10.2022 - 06h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 12.10.2022 - 00h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 12.10.2022 - 00h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 06.10.2022 - 00h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 06.10.2022 - 00h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 06.10.2022 - 10h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 06.10.2022 - 10h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 - 09.10.2022 - 02h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 09.10.2022 - 02h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 09.10.2022 - 14h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 09.10.2022 - 14h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 - 12.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 12.10.2022 - 04h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 11.10.2022 - 20h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 11.10.2022 - 20h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 -10.10.2022 - 20h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 -10.10.2022 - 20h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 09.10.2022 - 20h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 09.10.2022 - 20h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 - 09.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 - 09.10.2022 - 04h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 07.10.2022 - 18h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 07.10.2022 - 18h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 11.10.2022 - 02h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 11.10.2022 - 02h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam 077.3 - 07.10.2022 - 20h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 07.10.2022 - 20h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Camera 077.3 - 08.10.2022 - 16h.jpg,./dataset_pecem_merged/cam_77_3/Camera 077.3 - 08.10.2022 - 16h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam 077.3 - 07.10.2022 - 06h.jpg,./dataset_pecem_merged/cam_77_3/Cam 077.3 - 07.10.2022 - 06h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Camera 077.3 - 08.10.2022 - 22h.jpg,./dataset_pecem_merged/cam_77_3/Camera 077.3 - 08.10.2022 - 22h.jpg,cam_77_3,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
Cam - 077.3 -10.10.2022 - 16h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 -10.10.2022 - 16h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 -10.10.2022 - 14h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 -10.10.2022 - 14h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
Cam - 077.3 -10.10.2022 - 10h.jpg,./dataset_pecem_merged/cam_77_3/Cam - 077.3 -10.10.2022 - 10h.jpg,cam_77_3,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
